name;url;visited;hasManagementPlan;email
Revis das Veredas do Oeste Baiano;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/cerrado/lista-de-ucs/revis-das-veredas-do-oeste-baiano/revis-das-veredas-do-oeste-baiano;TRUE;FALSE;
RPPN Adília Paraguassu Batista;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/cerrado/lista-de-ucs/rppn-adilia-paraguassu-batista/rppn-adilia-paraguassu-batista;TRUE;TRUE;
RPPN Bico do Javaés;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/cerrado/lista-de-ucs/rppn-bico-do-javaes/rppn-bico-do-javaes;TRUE;TRUE;
RPPN Buraco das Araras;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/cerrado/lista-de-ucs/rppn-buraco-das-araras/rppn-buraco-das-araras;TRUE;TRUE;
RPPN Comodato Reserva de Peti;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/cerrado/lista-de-ucs/rppn-comandato-reserva-de-peti/rppn-comandato-reserva-de-peti;TRUE;TRUE;
RPPN Curucaca 3;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/cerrado/lista-de-ucs/rppn-curucaca-3/rppn-curucaca-3;TRUE;FALSE;
RPPN Estação Biológica Mata do Sossego;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/cerrado/lista-de-ucs/rppn-estacao-biologica-mata-do-sossego/rppn-estacao-biologica-mata-do-sossego;TRUE;TRUE;
RPPN Fazenda Bom Jardim (LAFARGE);https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/cerrado/lista-de-ucs/rppn-fazenda-bom-jardim-lafarge/rppn-fazenda-bom-jardim-lafarge;TRUE;TRUE;
RPPN Lagoa do Formoso;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/cerrado/lista-de-ucs/rppn-lagoa-do-famoso/rppn-lagoa-do-famoso;TRUE;TRUE;
RPPN Parque Botânico dos Kaiapós;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/cerrado/lista-de-ucs/rppn-parque-botanico-dos-kaiapos/rppn-parque-botanico-dos-kaiapos;TRUE;TRUE;
RPPN Parque Ecológico João Basso;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/cerrado/lista-de-ucs/rppn-parque-ecologico-joao-basso/rppn-parque-ecologico-joao-basso;TRUE;TRUE;
RPPN Reserva da Cachoeira;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/cerrado/lista-de-ucs/rppn-reserva-da-cachoeira/rppn-reserva-da-cachoeira;TRUE;TRUE;
RPPN Reserva do Jacob;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/cerrado/lista-de-ucs/rppn-reserva-do-jacob/rppn-reserva-do-jacob;TRUE;TRUE;
RPPN Santuário do Caraça;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/cerrado/lista-de-ucs/rppn-santuario-do-caraca/rppn-santuario-do-caraca;TRUE;TRUE;
RPPN Santuário Ecológico Olhos D'Água;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/cerrado/lista-de-ucs/rppn-santuario-ecologico-olhos-dagua/rppn-santuario-ecologico-olhos-dagua;TRUE;FALSE;
RPPN Serra do Tombador;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/cerrado/lista-de-ucs/rppn-serra-do-tombador/rppn-serra-do-tombador;TRUE;TRUE;
RPPN Soluar;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/cerrado/lista-de-ucs/rppn-soluar/rppn-soluar;TRUE;TRUE;
RPPN Unidade de Conservação de Galheiros;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/cerrado/lista-de-ucs/rppn-unidade-de-conservacao-de-galheiros/rppn-unidade-de-conservacao-de-galheiros;TRUE;TRUE;
APA da Ararinha Azul;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/caatinga/lista-de-ucs/apa-da-ararinha-azul/apa-da-ararinha-azul;TRUE;FALSE;
APA do Boqueirão da Onça;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/caatinga/lista-de-ucs/apa-do-boqueirao-da-onca/apa-do-boqueirao-da-onca;TRUE;FALSE;
APA Serra da Ibiapaba;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/caatinga/lista-de-ucs/apa-serra-da-ibiapaba/apa-serra-da-ibiapaba;TRUE;TRUE;
Esec de Aiuaba;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/caatinga/lista-de-ucs/esec-de-aiuaba/esec-de-aiuaba;TRUE;FALSE;
Esec do Castanhão;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/caatinga/lista-de-ucs/esec-do-castanhao/esec-do-castanhao;TRUE;FALSE;
Esec do Seridó;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/caatinga/lista-de-ucs/esec-do-serido/esec-do-serido;TRUE;TRUE;
Esec Raso da Catarina;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/caatinga/lista-de-ucs/esec-raso-da-catarina/esec-raso-da-catarina;TRUE;TRUE;
Flona Contendas do Sincorá;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/caatinga/lista-de-ucs/flona-contendas-do-sincora/flona-contendas-do-sincora;TRUE;TRUE;
Flona de Açu;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/caatinga/lista-de-ucs/flona-de-acu/flona-de-acu;TRUE;TRUE;
Flona de Palmares;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/caatinga/lista-de-ucs/flona-de-palmares/flona-de-palmares;TRUE;FALSE;gaspar.alencar@icmbio.gov.br
Flona de Negreiros;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/caatinga/lista-de-ucs/flona-de-negreiros/flona-de-negreiros;TRUE;FALSE;
Flona de Sobral;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/caatinga/lista-de-ucs/flona-de-sobral/flona-de-sobral;TRUE;FALSE;
Flona do Araripe-Apodi;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/caatinga/lista-de-ucs/flona-do-araripe-apodi/flona-do-araripe-apodi;TRUE;TRUE;flona.araripe@icmbio.gov.br
Informações Sobre Visitação – Parna da Serra da Capivara;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/caatinga/lista-de-ucs/parna-da-serra-da-capivara/informacoes-sobre-visitacao-2013-parna-da-serra-da-capivara/informacoes-sobre-visitacao-2013-parna-da-serra-da-capivara;TRUE;FALSE;parnaserradacapivara@icmbio.gov.brPara,fundham@fumdham.org.br.Confira
Informações Sobre Visitação – Flona de Palmares;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/caatinga/lista-de-ucs/flona-de-palmares/informacoes-sobre-visitacao-2013-flona-de-palmares/informacoes-sobre-visitacao-2013-flona-de-palmares;TRUE;FALSE;
Informações Sobre Visitação – Parna de Sete Cidades;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/caatinga/lista-de-ucs/parna-de-sete-cidades/informacoes-sobre-visitacao-2013-parna-de-sete-cidades/informacoes-sobre-visitacao-2013-parna-de-sete-cidades;TRUE;FALSE;
Parna da Furna Feia;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/caatinga/lista-de-ucs/parna-da-furna-feia/parna-da-furna-feia;TRUE;TRUE;
Parque Nacional da Serra da Capivara;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/caatinga/lista-de-ucs/parna-da-serra-da-capivara/parna-da-serra-da-capivara;TRUE;TRUE;
Parna de Sete Cidades;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/caatinga/lista-de-ucs/parna-de-sete-cidades/parna-de-sete-cidades;TRUE;TRUE;
Parna de Ubajara;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/caatinga/lista-de-ucs/parna-de-ubajara/parna-de-ubajara;TRUE;TRUE;parnaubajara.ce@icmbio.gov.br
Parna do Boqueirão da Onça;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/caatinga/lista-de-ucs/parna-do-boqueirao-da-onca/parna-do-boqueirao-da-onca;TRUE;FALSE;
Parna do Catimbau;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/caatinga/lista-de-ucs/parna-do-catimbau/parna-do-catimbau;TRUE;FALSE;pncatimbau.pe@icmbio.gov.br
RPPN Ambientalista Francy Nunes;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/caatinga/lista-de-ucs/rppn-ambientalista-francy-nunes/rppn-ambientalista-francy-nunes;TRUE;TRUE;
RPPN Chanceler Edson Queiroz;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/caatinga/lista-de-ucs/rppn-chanceler-edson-queiroz/rppn-chanceler-edson-queiroz;TRUE;TRUE;
RPPN Cícero Almeida;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/caatinga/lista-de-ucs/rppn-cicero-almeida/rppn-cicero-almeida;TRUE;TRUE;
RPPN Fazenda Almas;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/caatinga/lista-de-ucs/rppn-fazenda-almas/rppn-fazenda-almas;TRUE;TRUE;
RPPN Francisco Braz de Oliveira;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/caatinga/lista-de-ucs/rppn-francisco-braz-de-oliveira/rppn-francisco-braz-de-oliveira;TRUE;TRUE;
RPPN Mãe da Lua;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/caatinga/lista-de-ucs/rppn-mae-da-lua/rppn-mae-da-lua;TRUE;TRUE;
RPPN Maria Maria;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/caatinga/lista-de-ucs/rppn-maria-maria/rppn-maria-maria;TRUE;TRUE;
RPPN Não me Deixes;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/caatinga/lista-de-ucs/rppn-nao-me-deixes/rppn-nao-me-deixes;TRUE;TRUE;
RPPN Neném Barros;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/caatinga/lista-de-ucs/rppn-nenem-barros/rppn-nenem-barros;TRUE;TRUE;
APA do Igarapé Gelado;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/apa-do-iguarape-gelado/apa-do-iguarape-gelado;TRUE;TRUE;
APA do Tapajós;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/apa-do-tapajos/apa-do-tapajos;TRUE;FALSE;apatapajos.pa@icmbio.gov.br
APA dos Campos de Manicoré;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/apa-dos-campos-de-manicore/apa-dos-campos-de-manicore;TRUE;FALSE;
Arie Projeto Dinâmica Biológica de Fragmentos Florestais;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/arie-projeto-dinamica-biologica-de-fragmentos-florestais/arie-projeto-dinamica-biologica-de-fragmentos-florestais;TRUE;FALSE;
ESEC Alto Maués;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/esec-alto-maies/esec-alto-maies;TRUE;FALSE;ngi.maues@icmbio.gov.br
Arie Seringal Nova Esperança;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/arie-seringal-nova-esperanca/arie-seringal-nova-esperanca;TRUE;FALSE;
Esec da Terra do Meio;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/esec-da-terra-do-meio/esec-da-terra-do-meio;TRUE;TRUE;
Esec de Cuniã;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/esec-de-cunia/esec-de-cunia;TRUE;TRUE;
Esec de Jutaí-Solimões;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/esec-de-jutai-solimoes/esec-de-jutai-solimoes;TRUE;FALSE;
Esec Rio Acre;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/esec-rio-acre/esec-rio-acre;TRUE;TRUE;
Esec Niquiá;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/esec-niquia/esec-niquia;TRUE;TRUE;
Flona de Anauá;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/flona-de-anaua/flona-de-anaua;TRUE;FALSE;
Flona de Altamira;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/flona-de-altamira/flona-de-altamira;TRUE;TRUE;
Flona de Balata-Tufari;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/flona-de-balata-tufari/flona-de-balata-tufari;TRUE;TRUE;
Flona de Caxiuanã;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/flona-de-caxiuana/flona-de-caxiuana;TRUE;TRUE;
Flona de Humaitá;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/flona-de-humaita/flona-de-humaita;TRUE;TRUE;
Flona de Itaituba 1;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/flona-de-itaituba-1/flona-de-itaituba-1;TRUE;TRUE;flonaitaituba@icmbio.gov.br
Flona de Jacundá;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/flona-de-jacunda/flona-de-jacunda;TRUE;TRUE;flonajacunda.ro@icmbio.gov.br
Flona de Mulata;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/flona-de-mulata/flona-de-mulata;TRUE;TRUE;flonademulata@icmbio.gov.br
Flona de Pau-Rosa;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/flona-de-pau-rosa/flona-de-pau-rosa;TRUE;FALSE;ngi.maues@icmbio.gov.br
Flona de Roraima;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/flona-de-roraima/flona-de-roraima;TRUE;FALSE;flonaroraima.rr@icmbio.gov.br
Flona de Santa Rosa do Purus;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/flona-de-santa-rosa-do-perus/flona-de-santa-rosa-do-perus;TRUE;FALSE;
Flona de Tefé;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/flona-do-tefe/lona-do-tefe;TRUE;TRUE;flona.tefe@icmbio.gov.br
Flona do Amana;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/flona-do-amana/flona-do-amana;TRUE;TRUE;
Flona do Amapá;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/flona-do-amapa/flona-do-amapa;TRUE;TRUE;icmbioamapacentral@icmbio.gov.br
Flona do Amazonas;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/flona-do-amazonas/flona-do-amazonas;TRUE;FALSE;
Flona do Aripuanã;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/flona-do-aripuana/flona-do-aripuana;TRUE;FALSE;
Flona do Bom Futuro;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/flona-do-bom-futuro/flona-do-bom-futuro;TRUE;TRUE;
Flona do Iquiri;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/flona-do-iquiri/flona-do-iquiri;TRUE;TRUE;flona.iquiri@icmbio.gov.br
Flona do Jamanxim;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/floha-do-jamanxim/floha-do-jamanxim;TRUE;TRUE;
Flona do Jamari;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/flona-do-jamari/flona-do-jamari;TRUE;TRUE;
APA Anhatomirim;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/flona-do-macaua/flona-do-macaua;TRUE;TRUE;flona.macaua@icmbio.gov.br
Flona do Jatuarana;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/flona-do-jatuarana/flona-do-jatuarana;TRUE;TRUE;
Flona do Tapajós;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/flona-do-tapajos/flona-do-tapajos;TRUE;TRUE;
Flona do Purus;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/flona-do-purus/flona-do-purus;TRUE;TRUE;
Flona do Trairão;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/flona-do-trairao/flona-do-trairao;TRUE;TRUE;
Flona do Tapirape-aquiri;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/flona-do-tapirape-aquiri/flona-do-tapirape-aquiri;TRUE;TRUE;
Parna Campos Amazônicos;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/parna-campos-amazonicos/parna-campos-amazonicos;TRUE;TRUE;
Parna da Amazônia;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/parna-da-amazonia/parna-da-amazonia;TRUE;TRUE;
Parna da Serra do Pardo;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/parna-da-serra-do-pardo/parna-da-serra-do-pardo;TRUE;TRUE;
Parna de Anavilhanas;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/parna-de-anavilhanas/parna-de-anavilhanas;TRUE;TRUE;
Parna de Pacaás Novos;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/parna-de-pacaas-novos/parna-de-pacaas-novos;TRUE;TRUE;
Parna do Acari;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/parna-do-acari/parna-do-acari;TRUE;FALSE;
Parna do Jamanxim;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/parna-do-jamanxim/parna-do-jamanxim;TRUE;FALSE;
Parna do Jaú;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/parna-do-jau/parna-do-jau;TRUE;TRUE;
Parna do Juruena;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/parna-do-jurema/parna-do-jurema;TRUE;TRUE;
Parna do Pico da Neblina;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/parna-do-pico-da-neblina/Parna%20do%20Pico%20da%20Neblina;TRUE;TRUE;
Parna do Viruá;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/parna-do-virua/parna-do-virua;TRUE;TRUE;
Parna Mapinguari;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/parna-mapinguari/parna-mapinguari;TRUE;TRUE;
Parna Montanhas do Tumucumaque;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/parna-montanhas-do-tumucumaque/parna-montanhas-do-tumucumaque;TRUE;TRUE;icmbioamapacentral@icmbio.gov.br
Parna Nascentes do Lago Jari;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/parna-nascentes-do-lago-jari/parna-nascentes-do-lago-jari;TRUE;TRUE;
Parna Serra da Cutia;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/parna-serra-da-cutia/parna-serra-da-cutia;TRUE;TRUE;
Parna Serra da Mocidade;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/parna-serra-da-mocidade/parna-serra-da-mocidade;TRUE;TRUE;
Projetos Apoiados em 2016;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/projetos-apoiados-em-2016/projetos-apoiados-em-2016;TRUE;FALSE;diego.bento@icmbio.gov.brCurr
RDS Itatupã -Baquiá;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/rds-itatupa-baquia/rds-itatupa-baquia;TRUE;TRUE;
Rebio do Jaru;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/rebio-do-jaru/rebio-do-jaru;TRUE;TRUE;
Rebio do Lago Piratuba;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/rebio-do-lago-piratuba/rebio-do-lago-piratuba;TRUE;FALSE;
Rebio do Tapirapé;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/rebio-do-tapirape/rebio-do-tapirape;TRUE;TRUE;
Rebio Nascentes da Serra do Cachimbo;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/rebio-dnascentes-da-serra-do-cachimbo/rebio-dnascentes-da-serra-do-cachimbo;TRUE;TRUE;
Resex Arapixi;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/resex-arapixi/resex-arapixi;TRUE;TRUE;
Resex Auati-Paraná;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/resex-auati-parana/resex-auati-parana;TRUE;TRUE;
Resex Barreiro das Antas;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/resex-barreiro-das-antas/resex-barreiro-das-antas;TRUE;TRUE;
Resex do Alto Juruá;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/resex-do-alto-jurua/resex-do-alto-jurua;TRUE;TRUE;
Resex do Cazumbá-Iracema;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/resex-do-cazumba-iracema/resex-do-cazumba-iracema;TRUE;TRUE;
Resex do Lago do Capanã Grande;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/resex-do-lago-do-capana-grande/resex-do-lago-do-capana-grande;TRUE;TRUE;
Resex do Médio Purus;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/resex-do-medio-purus/resex-do-medio-purus;TRUE;FALSE;
Resex Ipaú- Anilzinho;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/resex-ipau-anilzinho/resex-ipau-anilzinho;TRUE;TRUE;
Resex Ituxi;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/resex-ituxi/resex-ituxi;TRUE;TRUE;
